Format,Scope,Constraint,Lobby size,Result,Simulations run,Detail
Free Pick,Nationality: Iceland,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Iceland,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Iceland,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Iceland,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Iceland,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Italy,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 11
Free Pick,Nationality: Italy,No constraints,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 11
Free Pick,Nationality: Italy,No constraints,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 9
Free Pick,Nationality: Italy,No constraints,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 9
Free Pick,Nationality: Italy,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 11
Free Pick,Nationality: Italy,1 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 9
Free Pick,Nationality: Italy,1 per club,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 10
Free Pick,Nationality: Italy,1 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 8
Free Pick,Nationality: Italy,3 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 11
Free Pick,Nationality: Italy,3 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 10
Free Pick,Nationality: Italy,3 per club,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 10
Free Pick,Nationality: Italy,3 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 9
Free Pick,Nationality: Italy,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Italy,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Italy,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Italy,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Free Pick,Nationality: Italy,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Italy,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 4
Free Pick,Nationality: Italy,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Italy,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Ivory Coast,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 5
Free Pick,Nationality: Ivory Coast,No constraints,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Free Pick,Nationality: Ivory Coast,No constraints,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Free Pick,Nationality: Ivory Coast,No constraints,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Ivory Coast,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Ivory Coast,1 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Ivory Coast,1 per club,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Free Pick,Nationality: Ivory Coast,1 per club,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Ivory Coast,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 5
Free Pick,Nationality: Ivory Coast,3 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Free Pick,Nationality: Ivory Coast,3 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 3
Free Pick,Nationality: Ivory Coast,3 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Ivory Coast,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Ivory Coast,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Ivory Coast,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Ivory Coast,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Ivory Coast,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Ivory Coast,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Ivory Coast,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Free Pick,Nationality: Ivory Coast,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Free Pick,Nationality: Jamaica,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Jamaica,No constraints,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,No constraints,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Jamaica,No constraints,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Jamaica,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,1 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Jamaica,1 per club,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Jamaica,1 per club,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,3 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,3 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Jamaica,3 per club,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Jamaica,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Jamaica,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Jamaica,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Jamaica,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Jamaica,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Japan,No constraints,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Japan,No constraints,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Japan,No constraints,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Japan,No constraints,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Japan,1 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Japan,1 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Japan,1 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Free Pick,Nationality: Japan,1 per club,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Japan,3 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Japan,3 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Free Pick,Nationality: Japan,3 per club,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Japan,3 per club,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Japan,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Japan,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Japan,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Japan,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Japan,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Free Pick,Nationality: Japan,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Japan,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Japan,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Kosovo,No constraints,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Kosovo,No constraints,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Kosovo,No constraints,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Kosovo,No constraints,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Kosovo,1 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Kosovo,1 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Kosovo,1 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Kosovo,1 per club,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Kosovo,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Kosovo,3 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Kosovo,3 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Kosovo,3 per club,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Kosovo,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Kosovo,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Kosovo,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Kosovo,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Kosovo,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Kosovo,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Kosovo,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Kosovo,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Mali,No constraints,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Mali,No constraints,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Mali,No constraints,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Mali,No constraints,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Mali,1 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Mali,1 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Mali,1 per club,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Mali,1 per club,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Mali,3 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Mali,3 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Mali,3 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Mali,3 per club,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Mali,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Mali,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Mali,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Mali,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Mali,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Mali,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Mali,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Mali,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Mexico,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Mexico,No constraints,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Mexico,No constraints,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Mexico,No constraints,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Mexico,1 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Mexico,1 per club,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Mexico,1 per club,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Mexico,1 per club,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Mexico,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Mexico,3 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Mexico,3 per club,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Mexico,3 per club,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Mexico,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Free Pick,Nationality: Mexico,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Free Pick,Nationality: Mexico,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Mexico,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Mexico,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Mexico,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Mexico,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Mexico,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Montenegro,No constraints,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Montenegro,No constraints,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Montenegro,No constraints,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Montenegro,No constraints,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Montenegro,1 per club,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Montenegro,1 per club,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Montenegro,1 per club,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Free Pick,Nationality: Montenegro,1 per club,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Montenegro,3 per club,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Montenegro,3 per club,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Montenegro,3 per club,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Montenegro,3 per club,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Free Pick,Nationality: Montenegro,1 per nationality,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Montenegro,1 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Montenegro,1 per nationality,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Montenegro,1 per nationality,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Free Pick,Nationality: Montenegro,3 per nationality,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Montenegro,3 per nationality,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Montenegro,3 per nationality,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Free Pick,Nationality: Montenegro,3 per nationality,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Free Pick,Nationality: Morocco,No constraints,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Free Pick,Nationality: Morocco,No constraints,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Free Pick,Nationality: Morocco,No constraints,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Free Pick,Nationality: Morocco,No constraints,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
